userId,movieId,rating,unix_timestamp,Predict rating
28,217,3,881961671,3.166755781508982
28,234,4,881956144,3.8026017785887234
28,380,4,881961394,3.2923536258749664
29,98,4,882821942,4.360530893871328
29,189,4,882821942,4.084216261515394
29,245,3,882820803,3.065520259347977
29,332,4,882820869,3.394367402885109
29,358,2,882821044,2.5149071530322544
29,539,2,882821044,2.425574535271153
29,678,3,882821582,2.7457052703248337
29,689,2,882821705,3.052575861569494
29,748,2,882821558,3.057762893557083
29,1018,4,882821989,3.2187648862600327
30,82,4,875060217,3.785812468791846
30,181,4,875060217,4.071709074720275
30,255,4,875059984,3.439100776507985
30,286,5,885941156,3.601793815352721
30,289,2,876847817,3.015280910709407
30,435,5,885941156,3.915516416891478
30,539,3,885941454,2.4333367720246315
30,678,2,885942002,2.7829764805501327
30,688,3,885941492,1.9800975238904357
30,1007,5,885941156,4.117246140725911
31,135,4,881548030,4.029069381242152
31,302,4,881547719,4.183537092001643
31,321,4,881547746,3.1560823951731436
31,484,5,881548030,4.2911389857763425
31,493,5,881548110,4.257755145896226
31,498,4,881548111,4.210690593521576
31,504,5,881548110,3.874546193750575
31,682,2,881547834,3.0334841520525515
31,705,5,881548110,3.9908045537304133
31,886,2,881547877,2.893928102683276
32,117,3,883717555,3.7303988852072507
32,151,3,883717850,3.6645302135730162
32,246,4,883717521,3.929835782619193
32,249,4,883717645,3.306157853687182
32,250,4,883717684,3.5056849122047424
32,276,4,883717913,3.742884351289831
32,290,3,883717913,3.0597528610378504
32,294,3,883709863,3.142102287019952
32,591,3,883717581,3.642153138280264
32,1012,4,883717581,3.566627965075895
33,258,4,891964066,3.7854890086018713
33,292,4,891964244,3.504417589865625
33,307,3,891964148,3.564454914885573
33,313,5,891963290,4.492501836211886
33,328,4,891964187,3.5547939427779056
33,333,4,891964259,3.6369832392665558
33,343,4,891964344,3.2198730462114327
33,751,4,891964188,3.538470739789773
33,872,3,891964230,3.0357527383603156
33,895,3,891964187,3.3083307434571907
34,242,5,888601628,3.809652628027834
34,245,4,888602923,3.068301017745398
34,259,2,888602808,2.6164287137798965
34,286,5,888602513,3.690293733845465
34,299,5,888602923,2.718328563030809
34,310,4,888601628,3.663415064860601
34,312,4,888602742,3.1940773169044405
34,329,5,888602808,3.386588468682021
34,332,5,888602742,3.5618481076089665
34,690,4,888602513,3.4846104403259233
35,242,2,875459166,3.7111209394643083
35,243,2,875459046,2.7119169097568374
35,259,4,875459017,2.741966493136715
35,261,3,875459046,2.2441484418231994
35,322,3,875459017,3.164836732670665
35,332,4,875459237,3.558825705491472
35,680,4,875459099,2.3364316150546074
35,877,2,875459099,2.675049126613885
35,881,2,875459127,2.9404924714472145
35,1025,3,875459237,2.748899252153933
36,268,2,882157418,3.7351119977538474
36,269,3,882157258,3.777349200710887
36,307,4,882157227,3.4823982816305943
36,319,2,882157356,3.1834144999156706
36,339,5,882157581,3.3022524167317897
36,682,1,882157386,3.0168085918412544
36,748,4,882157285,3.088238361728145
36,882,5,882157581,2.9825951531529427
36,883,5,882157581,2.369092585518956
36,885,5,882157581,2.031374581158161
37,55,3,880915942,3.7355407276190817
37,56,5,880915810,4.096769109732122
37,79,4,880915810,4.095828675694065
37,117,4,880915674,3.7555831588979345
37,183,4,880930042,4.097636337217409
37,222,3,880915528,3.675905015115859
37,288,4,880915258,3.534500562833273
37,403,5,880915942,3.5032696415437385
37,540,2,880916070,2.526407416909933
37,685,3,880915528,3.349169281544164
38,95,5,892430094,3.84155944455415
38,139,2,892432786,2.8616124847903848
38,153,5,892430369,3.816606141277589
38,161,5,892432062,3.549155656248331
38,328,4,892428688,3.507978620022186
38,432,1,892430282,3.7464515030151233
38,465,5,892432476,3.5276548992842436
38,573,1,892433660,2.9675574311986566
38,679,5,892432062,3.0144083292689174
38,758,1,892434626,1.724043345078826
39,258,4,891400280,3.748990623811551
39,300,3,891400280,3.680072677670978
39,306,3,891400342,3.881768383551389
39,313,4,891400159,4.378682671464048
39,315,4,891400094,4.096403873641975
39,333,4,891400214,3.5340915290871635
39,345,3,891400159,3.3589272648096085
39,347,4,891400704,3.4122913469327614
39,352,5,891400704,1.8418407691642642
39,900,3,891400159,3.543401565402746
40,243,2,889041694,2.5853513890469912
40,258,3,889041981,3.692138495898689
40,268,4,889041430,3.7116230065876152
40,271,2,889041523,3.158715181692969
40,303,4,889041283,3.6006592646008357
40,333,4,889041402,3.477266585075995
40,340,2,889041454,3.5662653275649063
40,345,4,889041670,3.3816189616918564
40,754,4,889041790,3.5541855208575726
40,880,3,889041643,2.9884302427526563
41,28,4,890687353,3.935969564714469
41,31,3,890687473,3.6115737727377564
41,98,4,890687374,4.304192335024709
41,170,4,890687713,4.154843968019122
41,265,3,890687042,3.8552712202072144
41,313,3,890685449,4.212099021096947
41,435,3,890687550,3.958753711427562
41,486,4,890687305,3.7838242975994945
41,746,3,890687019,3.6243631083052605
41,751,4,890686872,3.3772131237201393
42,44,3,881108548,3.3519886350259185
42,96,5,881107178,4.011988501704764
42,274,5,881105817,3.4958755020052195
42,403,3,881108684,3.4685844520572573
42,423,5,881107687,3.8885450767120346
42,546,3,881105817,3.019280598789919
42,588,5,881108147,3.8592010581633076
42,625,3,881108873,3.3530239718966186
42,794,3,881108425,3.7240029415115714
42,1028,4,881106072,3.039107952499762
43,5,4,875981421,3.302556106587872
43,14,2,883955745,3.9352562588173896
43,40,3,883956468,2.827919915318489
43,120,4,884029430,2.2167033944278955
43,137,4,875975656,3.9073903049575165
43,151,4,875975613,3.6708012102753855
43,203,4,883955224,3.8806142688263208
43,204,4,883956122,3.8756695069605485
43,323,3,875975110,2.895137785351835
43,815,4,883956189,3.2228977910708636
44,15,4,878341343,3.739694060466718
44,195,5,878347874,3.9523940208600834
44,240,4,878346997,2.8092868535313755
44,258,4,878340824,3.824027053473401
44,294,4,883612356,3.1027437152151833
44,443,5,878348289,3.8141614652704448
44,449,5,883613334,2.9717296233866364
44,507,3,878347392,3.804386886418797
44,644,3,878347818,3.8269238602370024
44,660,5,878347915,3.7029832422267646
45,25,4,881014015,3.4504196314373985
45,109,5,881012356,3.4145973240956664
45,118,4,881014550,3.276803741551703
45,121,4,881013563,3.507226605404867
45,127,5,881007272,4.290491318926797
45,472,3,881014417,3.0783341067726724
45,473,3,881014417,3.1139281475916505
45,476,3,881015729,2.9891052446328104
45,763,2,881013563,3.416367493569851
45,1061,2,881016056,2.8482495211064816
46,127,5,883616133,4.305530229466967
46,151,4,883616218,3.626041555951815
46,181,4,883616254,4.038197497007786
46,288,2,883611307,3.4493361874192487
46,307,3,883611430,3.5306586450897157
46,313,5,883611274,4.327612249966478
46,328,4,883611430,3.4947032284690067
46,333,5,883611374,3.5684357419377193
46,690,5,883611274,3.498928554356098
46,1062,5,883614766,3.648494666442275
47,268,4,879439040,3.7348111078026704
47,292,4,879438984,3.535987898008898
47,302,5,879439040,4.209519802912837
47,306,4,879439113,3.8957706780638546
47,321,4,879439040,3.1411748459213413
47,323,2,879440360,2.896678579141735
47,324,3,879439078,3.178711850719992
47,340,5,879439078,3.6126314745633863
47,683,3,879439143,2.0922239292412996
47,995,3,879440429,3.087452777195722
48,174,5,879434723,4.277677362260874
48,210,3,879434886,3.906329288613051
48,259,4,879434270,2.6195188407145906
48,308,5,879434292,3.0275914892554283
48,309,3,879434132,2.65935734519735
48,603,4,879434607,4.4029748335597105
48,609,4,879434819,3.585069983266294
48,661,5,879434954,4.13331272918731
48,680,3,879434330,2.295305650215596
48,690,4,879434211,3.360038607934257
49,47,5,888068715,3.6431337555404752
49,68,1,888069513,3.4388922441285104
49,302,4,888065432,4.168261327686196
49,547,5,888066187,3.31298566237092
49,559,2,888067405,3.2009421086404473
49,581,3,888068143,3.3108105449937284
49,625,3,888067031,3.3039665608666837
49,959,2,888068912,3.4719801023602486
49,995,3,888065577,3.3936732644215226
49,1003,2,888068651,2.1906988099217415
50,9,4,877052297,3.9008037002422498
50,123,4,877052958,3.2849728903966025
50,125,2,877052502,3.4402167288935743
50,246,3,877052329,3.9422390604158863
50,253,5,877052550,3.8630694085732102
50,286,2,877052400,3.7264937123982236
50,325,1,877052400,2.7391491282032803
50,475,5,877052167,3.9873070132089197
50,823,3,877052784,2.7449204705189914
50,1084,5,877052501,3.4257475081831217
51,64,4,883498936,4.476428978232434
51,83,5,883498937,4.05146708432585
51,132,4,883498655,4.079349349718541
51,148,3,883498623,3.185297187883407
51,182,3,883498790,3.9665275455918163
51,203,4,883498685,3.851719330297783
51,485,1,883498790,3.878365345764905
51,496,4,883498655,4.188441176316701
51,603,3,883498728,4.364249262143858
51,679,3,883498937,3.011855680728331
52,95,4,882922927,3.8053820107597858
52,116,4,882922328,3.785958356806077
52,250,3,882922661,3.4359969126526266
52,257,3,882922806,3.7830683560459875
52,280,3,882922806,3.099229207728058
52,405,4,882922610,3.2993302675895393
52,498,5,882922948,4.190900369780138
52,748,4,882922629,3.073517683747923
52,1009,5,882922328,3.2357912396546453
52,1086,4,882922562,3.11767391115427
53,24,3,879442538,3.4151922133751214
53,100,5,879442537,4.134940264731995
53,174,5,879442561,4.3339029482449405
53,181,4,879443046,4.0631218262715265
53,199,5,879442384,4.23898135824129
53,228,3,879442561,3.84381155972369
53,250,2,879442920,3.535272408509627
53,281,4,879443288,3.188804753124714
53,845,3,879443083,3.452875134535134
53,924,3,879443303,3.455034457379952
54,106,3,880937882,2.927876338362694
54,268,5,883963510,3.7952817314653657
54,298,4,892681300,3.794328685151413
54,302,4,880928519,4.1329316583578475
54,313,4,890608360,4.373510511475615
54,595,3,880937813,3.0616603391245008
54,676,5,880935294,3.314360586926341
54,685,3,880935504,3.3566032485105097
54,742,5,880934806,3.6503146664472297
54,820,3,880937992,2.8254278572276235
55,56,4,878176397,4.1045302755519515
55,89,5,878176398,4.148668996116612
55,144,5,878176398,3.9228909040102735
55,254,2,878176206,2.4846799024380744
55,257,3,878176084,3.8517005751491524
55,405,1,878176134,3.3682126815692754
55,678,3,878176206,2.7959783376427367
55,685,1,878176134,3.3744123534997925
55,1016,1,878176005,3.4966340105747804
55,1089,1,878176134,2.202044122852385
56,71,4,892683275,3.795117110130377
56,91,4,892683275,3.527518742484972
56,121,5,892679480,3.4732902728719637
56,222,5,892679439,3.6573103315749904
56,447,4,892679067,3.456861065933481
56,449,5,892679308,2.979183578165248
56,546,3,892679460,3.014978706050897
56,755,3,892910207,3.2992344768717885
56,869,3,892683895,3.025414662435651
56,1047,4,892911290,2.8528860369697213
57,28,4,883698324,3.9756598489911994
57,79,5,883698495,4.091529069817625
57,204,4,883698272,3.887496037990786
57,243,3,883696547,2.397869340435136
57,304,5,883698581,3.384055227623321
57,419,3,883698454,3.6925044073723257
57,682,3,883696824,3.0435087757650763
57,756,3,883697730,3.008740489371121
57,760,2,883697617,2.557125471532345
57,1047,4,883697679,2.8326750355772674
58,9,4,884304328,3.9382052313594613
58,100,5,884304553,4.176534873899072
58,109,4,884304396,3.438843464711681
58,144,4,884304936,3.855303596588783
58,173,5,884305353,4.206026293541072
58,214,2,884305296,3.458545611007139
58,268,5,884304288,3.824954914103728
58,709,5,884304812,4.028989357291721
58,1098,4,884304936,3.686486119404435
58,1099,2,892243079,3.265498995780945
59,23,5,888205300,4.098623433848843
59,92,5,888204997,3.5945185529999435
59,196,5,888205088,3.878461993241217
59,235,1,888203658,2.8342980863526464
59,323,4,888206809,2.849095773039153
59,468,3,888205855,3.297052575275302
59,485,2,888204466,3.8723390731029212
59,715,5,888205921,3.254597360268235
59,742,3,888203053,3.614341958949808
59,951,3,888206409,2.8009518245235085
60,60,5,883327734,3.930886651854962
60,162,4,883327734,3.524566126521677
60,208,5,883326028,4.002354997443035
60,222,4,883327441,3.5924934937793296
60,403,3,883327087,3.400263970019296
60,427,5,883326620,4.322536370658781
60,430,5,883326122,3.992934114765376
60,525,5,883325944,3.9965088374447078
60,604,4,883327997,3.9865716695785522
60,1021,5,883326185,3.770373440813273
61,243,2,892331237,2.5775193494046107
61,304,4,891220884,3.511221180233406
61,323,3,891206450,2.9547101886419114
61,328,5,891206371,3.4822191268904135
61,331,2,891206126,3.533245931204874
61,342,2,892302309,2.7447791201993823
61,347,5,892302120,3.4616971826762892
61,678,3,892302309,2.8245451901166234
61,690,2,891206407,3.4733608894166537
61,1127,4,891206274,2.6310851871967316
62,12,4,879373613,4.400551242986694
62,21,3,879373460,2.760787441395223
62,65,4,879374686,3.5278526642359793
62,68,1,879374969,3.4255087203346193
62,257,2,879372434,3.7728422999207396
62,382,3,879375537,3.5177127136848867
62,498,4,879373848,4.191116337431595
62,665,2,879376483,2.7179180649109185
62,712,4,879376178,3.0133963651023805
62,1016,4,879373008,3.4159865671535954
63,20,3,875748004,3.394922505132854
63,50,4,875747292,4.3974605510156834
63,100,5,875747319,4.186354567544186
63,242,3,875747190,3.9058928687591106
63,277,4,875747401,3.3878421797417104
63,289,2,875746985,2.995124253007816
63,762,3,875747688,3.378785607405007
63,1007,5,875747368,4.074141072109342
63,1028,3,875748198,2.955242285737768
63,1067,3,875747514,3.445900486782193
64,160,4,889739288,3.4129478516988456
64,176,4,889737567,3.987726376799401
64,381,4,879365491,3.4733657432952896
64,392,3,889737542,3.524835760705173
64,433,2,889740286,3.676563380751759
64,516,5,889737376,3.9171618879772723
64,684,4,889740199,3.7609257206786424
64,736,4,889739212,3.9190726501401514
64,778,5,889739806,3.524977811379358
64,1063,3,889739539,3.6286230301484466
65,47,2,879216672,3.5683273227186874
65,56,3,879217816,4.0721759947773535
65,97,5,879216605,3.79925150051713
65,100,3,879217558,4.138026454427745
65,125,4,879217509,3.5536524426424876
65,196,5,879216637,3.908243431476876
65,202,4,879217852,3.770483762724325
65,676,5,879217689,3.276753744808957
65,806,4,879216529,3.411525702336803
65,1142,4,879217349,4.035158469341695
66,1,3,883601324,3.8616654140496394
66,7,3,883601355,3.75941870213137
66,117,3,883601787,3.772329847794026
66,181,5,883601425,4.064391872729175
66,249,4,883602158,3.2831781812710688
66,258,4,883601089,3.8539178748760605
66,298,4,883601324,3.775632821023464
66,471,5,883601296,3.5983273945748806
66,597,3,883601456,3.147524085827172
66,877,1,883601089,2.474086836911738
67,1,3,875379445,3.871865851629991
67,64,5,875379211,4.561695106633124
67,121,4,875379683,3.5317206433828687
67,147,3,875379357,3.5672009016852826
67,151,4,875379619,3.6896235745807644
67,240,5,875379566,2.9393896434339695
67,405,5,875379794,3.386376493246644
67,743,4,875379445,1.879423736128956
67,1093,5,875379419,2.827449932694435
67,1095,4,875379287,2.5600301241502166
68,7,3,876974096,3.76871806854615
68,117,4,876973939,3.7019051617535297
68,118,2,876974248,3.2603390992298955
68,178,5,876974755,4.343572112265974
68,237,5,876974133,3.703396921278909
68,245,3,876973777,3.0346749944146723
68,405,3,876974518,3.333761628731736
68,411,1,876974596,2.9181139698484913
68,742,1,876974198,3.622456412529573
68,1047,1,876974379,2.7327522402629256
69,12,5,882145567,4.418203061737586
69,56,5,882145428,4.182633190008346
69,174,5,882145548,4.29745066180476
69,175,3,882145586,3.8230392922996543
69,240,3,882126156,2.9007489051437005
69,256,5,882126156,3.4028508299961686
69,258,4,882027204,3.827620892174309
69,268,5,882027109,3.836373352241935
69,300,3,882027204,3.615488878589531
69,427,3,882145465,4.3231975035741925
70,50,4,884064188,4.424865633467562
70,82,4,884068075,3.7595886565977708
70,210,4,884065854,3.966599272447638
70,217,4,884151119,3.153937568771653
70,399,4,884068521,3.3307902636006474
70,419,5,884065035,3.680441244505346
70,431,3,884150257,3.594410420220811
70,584,3,884150236,3.5172633752808906
70,746,3,884150257,3.681244797538966
70,1133,3,884151344,2.840792102739215
71,56,5,885016930,4.133883209025953
71,89,5,880864462,4.153122143237852
71,134,3,885016614,4.330869392608292
71,222,3,877319375,3.5851073659432586
71,276,4,877319375,3.69854887117981
71,285,3,877319414,4.296322531066835
71,346,4,885016248,3.7727154686581343
71,462,5,877319567,3.7790100851561874
71,475,5,877319330,3.866029941709712
71,923,5,885016882,4.101238627918065
72,48,4,880036718,4.1277124031912535
72,54,3,880036854,3.268941306974739
72,182,5,880036515,3.954112209030427
72,195,5,880037702,3.9314552248688415
72,234,4,880037418,3.7879789354628883
72,568,4,880037203,3.662370468955487
72,679,2,880037164,3.0231871930882335
72,699,3,880036783,3.675418162252754
72,866,4,880035887,3.2070508715696633
72,1110,3,880037334,2.876357775181532
73,12,5,888624976,4.412497899844311
73,56,4,888626041,4.158724080509273
73,94,1,888625754,3.031993997632526
73,127,5,888625200,4.359566268962226
73,206,3,888625754,3.3853132480289787
73,357,5,888626007,4.304847225808771
73,475,4,888625753,3.905856118130032
73,480,4,888625753,4.301085941260681
73,588,2,888625754,3.75845489569474
73,657,5,888625422,4.2605352129321545
74,9,4,888333458,3.8525128332112217
74,15,4,888333542,3.748031132592587
74,100,4,888333428,4.19773286752752
74,126,3,888333428,3.8001826892141253
74,237,4,888333428,3.6930630079150433
74,272,5,888333194,4.288029021117836
74,285,3,888333428,4.2875391823472455
74,288,3,888333280,3.48971716077358
74,326,4,888333329,3.31613557174569
74,1084,3,888333542,3.4369177855551243
75,121,4,884050450,3.475594936753623
75,147,3,884050134,3.502011806325754
75,237,2,884050309,3.7420514384284616
75,240,1,884050661,2.8777060792781413
75,284,2,884050393,3.1804637691238895
75,409,3,884050829,3.140021641738713
75,476,1,884050393,2.969138346845284
75,496,5,884051921,4.132148557255277
75,546,3,884050422,3.0467673037201166
75,1017,5,884050502,3.1819370123557746
76,61,4,875028123,3.844037629198283
76,92,4,882606108,3.658589612459764
